ID_MEDICO;especialidade
29416;ORTOPEDIA E TRAUMATOLOGIA
29417;GINECOLOGIA E OBSTETRICIA
29418;ENDOCRINOLOGIA E METABOLOGIA
29419;CLINICA MEDICA
29420;CLINICA MEDICA
29421;CARDIOLOGIA
29422;PEDIATRIA
29423;CLINICA MEDICA
29424;ALERGIA E IMUNOLOGIA
29425;CARDIOLOGIA
29426;GINECOLOGIA E OBSTETRICIA
29427;CARDIOLOGIA
29428;CARDIOLOGIA
29429;CLINICA MEDICA
29430;OTORRINOLARINGOLOGIA
29431;PEDIATRIA
29432;PSIQUIATRIA
29433;PEDIATRIA
29434;CARDIOLOGIA
29435;PSIQUIATRIA
29436;CARDIOLOGIA
29437;NEUROLOGIA
29438;ENDOCRINOLOGIA E METABOLOGIA
29439;CARDIOLOGIA
29440;PSIQUIATRIA
29441;CLINICA MEDICA
29442;ORTOPEDIA E TRAUMATOLOGIA
29443;ANGIOLOGIA
29444;PEDIATRIA
29445;ENDOCRINOLOGIA E METABOLOGIA
29446;OTORRINOLARINGOLOGIA
29447;GASTROENTEROLOGIA
29448;CARDIOLOGIA
29449;CIRURGIA PLASTICA
29450;GINECOLOGIA E OBSTETRICIA
29451;PNEUMOLOGIA
29452;GASTROENTEROLOGIA
29453;GINECOLOGIA E OBSTETRICIA
29454;GINECOLOGIA E OBSTETRICIA
29455;INFECTOLOGIA
29456;CARDIOLOGIA
29457;CARDIOLOGIA
29458;CARDIOLOGIA
29459;CLINICA MEDICA
29460;GINECOLOGIA E OBSTETRICIA
29461;CLINICA MEDICA
29462;NEUROLOGIA
29463;PEDIATRIA
29464;CLINICA MEDICA
29465;GINECOLOGIA E OBSTETRICIA
29466;NEUROLOGIA
29467;CARDIOLOGIA
29468;PNEUMOLOGIA
29469;ENDOCRINOLOGIA E METABOLOGIA
29470;CARDIOLOGIA
29471;NEUROLOGIA
29472;CLINICA MEDICA
29473;GINECOLOGIA E OBSTETRICIA
29474;HOMEOPATIA
29475;PNEUMOLOGIA
29476;DERMATOLOGIA
29477;CLINICA MEDICA
29478;CLINICA MEDICA
29479;GINECOLOGIA E OBSTETRICIA
29480;CARDIOLOGIA
29481;PSIQUIATRIA
29482;DERMATOLOGIA
29483;PSIQUIATRIA
29484;COLOPROCTOLOGIA
29485;PSIQUIATRIA
29486;PEDIATRIA
29487;CARDIOLOGIA
29488;CIRURGIA GERAL
29489;CLINICA MEDICA
29490;CARDIOLOGIA
29491;ENDOCRINOLOGIA E METABOLOGIA
29492;PEDIATRIA
29493;CLINICA MEDICA
29494;CLINICA MEDICA
29495;NEUROLOGIA
29496;CLINICA MEDICA
29497;CARDIOLOGIA
29498;CARDIOLOGIA
29499;CARDIOLOGIA
29500;ANGIOLOGIA
29501;GINECOLOGIA E OBSTETRICIA
29502;PSIQUIATRIA
29503;PSIQUIATRIA
29504;PEDIATRIA
29505;ENDOCRINOLOGIA E METABOLOGIA
29506;CLINICA MEDICA
29507;PEDIATRIA
29508;NEUROLOGIA
29509;GASTROENTEROLOGIA
29510;CLINICA MEDICA
29511;ENDOCRINOLOGIA E METABOLOGIA
29512;NEUROLOGIA
29513;ENDOCRINOLOGIA E METABOLOGIA
29514;GASTROENTEROLOGIA
29515;CARDIOLOGIA
29516;PSIQUIATRIA
29517;CIRURGIA PLASTICA
29518;ENDOCRINOLOGIA E METABOLOGIA
29519;CARDIOLOGIA
29520;ENDOCRINOLOGIA E METABOLOGIA
29521;HOMEOPATIA
29522;PSIQUIATRIA
29523;CLINICA MEDICA
29524;NEFROLOGIA
29525;DERMATOLOGIA
29526;PSIQUIATRIA
29527;PEDIATRIA
29528;DERMATOLOGIA
29529;PSIQUIATRIA
29530;GASTROENTEROLOGIA
29531;ORTOPEDIA E TRAUMATOLOGIA
29532;PSIQUIATRIA
29533;CLINICA MEDICA
29534;OTORRINOLARINGOLOGIA
29535;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
29536;NEUROLOGIA
29537;ENDOCRINOLOGIA E METABOLOGIA
29538;CLINICA MEDICA
29539;PEDIATRIA
29540;NEUROLOGIA
29541;CARDIOLOGIA
29542;PEDIATRIA
29543;CARDIOLOGIA
29544;GASTROENTEROLOGIA
29545;PEDIATRIA
29546;GINECOLOGIA E OBSTETRICIA
29547;OFTALMOLOGIA
29548;REUMATOLOGIA
29549;CLINICA MEDICA
29550;OFTALMOLOGIA
29551;PEDIATRIA
29552;CLINICA MEDICA
29553;PNEUMOLOGIA
29554;CARDIOLOGIA
29555;ORTOPEDIA E TRAUMATOLOGIA
29556;ANGIOLOGIA
29557;PNEUMOLOGIA
29558;CARDIOLOGIA
29559;OFTALMOLOGIA
29560;ALERGIA E IMUNOLOGIA
29561;CLINICA MEDICA
29562;ANESTESIOLOGIA
29563;ENDOCRINOLOGIA E METABOLOGIA
29564;CARDIOLOGIA
29565;GASTROENTEROLOGIA
29566;CLINICA MEDICA
29567;PEDIATRIA
29568;ORTOPEDIA E TRAUMATOLOGIA
29569;PSIQUIATRIA
29570;NEUROLOGIA
29571;GINECOLOGIA E OBSTETRICIA
29572;GINECOLOGIA E OBSTETRICIA
29573;CLINICA MEDICA
29574;CARDIOLOGIA
29575;CLINICA MEDICA
29576;ORTOPEDIA E TRAUMATOLOGIA
29577;CLINICA MEDICA
29578;CLINICA MEDICA
29579;ENDOCRINOLOGIA E METABOLOGIA
29580;CARDIOLOGIA
29581;CLINICA MEDICA
29582;ENDOCRINOLOGIA E METABOLOGIA
29583;NEUROLOGIA
29584;PSIQUIATRIA
29585;OTORRINOLARINGOLOGIA
29586;CLINICA MEDICA
29587;ENDOCRINOLOGIA E METABOLOGIA
29588;CLINICA MEDICA
29589;CARDIOLOGIA
29590;OTORRINOLARINGOLOGIA
29591;GINECOLOGIA E OBSTETRICIA
29592;ORTOPEDIA E TRAUMATOLOGIA
29593;CARDIOLOGIA
29594;OFTALMOLOGIA
29595;GINECOLOGIA E OBSTETRICIA
29596;CIRURGIA GERAL
29597;GASTROENTEROLOGIA
29598;CARDIOLOGIA
29599;PEDIATRIA
29600;NEUROLOGIA
29601;CARDIOLOGIA
29602;ENDOCRINOLOGIA E METABOLOGIA
29603;GASTROENTEROLOGIA
29604;GINECOLOGIA E OBSTETRICIA
29605;GINECOLOGIA E OBSTETRICIA
29606;CLINICA MEDICA
29607;PEDIATRIA
29608;OFTALMOLOGIA
29609;OFTALMOLOGIA
29610;PSIQUIATRIA
29611;PEDIATRIA
29612;MEDICINA DO TRABALHO
29613;PSIQUIATRIA
29614;UROLOGIA
29615;OFTALMOLOGIA
29616;ENDOCRINOLOGIA E METABOLOGIA
29617;CARDIOLOGIA
29618;CARDIOLOGIA
29619;PEDIATRIA
29620;CARDIOLOGIA
29621;PSIQUIATRIA
29622;CARDIOLOGIA
29623;ORTOPEDIA E TRAUMATOLOGIA
29624;CARDIOLOGIA
29625;CARDIOLOGIA
29626;OFTALMOLOGIA
29627;ORTOPEDIA E TRAUMATOLOGIA
29628;PEDIATRIA
29629;CARDIOLOGIA
29630;ANESTESIOLOGIA
29631;REUMATOLOGIA
29632;CARDIOLOGIA
29633;GINECOLOGIA E OBSTETRICIA
29634;GINECOLOGIA E OBSTETRICIA
29635;PSIQUIATRIA
29636;CARDIOLOGIA
29637;GENERALISTA
29638;CARDIOLOGIA
29639;OFTALMOLOGIA
29640;GINECOLOGIA E OBSTETRICIA
29641;PSIQUIATRIA
29642;OFTALMOLOGIA
29643;CARDIOLOGIA
29644;ORTOPEDIA E TRAUMATOLOGIA
29645;CLINICA MEDICA
29646;GINECOLOGIA E OBSTETRICIA
29647;ENDOCRINOLOGIA E METABOLOGIA
29648;NEUROLOGIA
29649;CARDIOLOGIA
29650;CLINICA MEDICA
29651;CARDIOLOGIA
29652;GINECOLOGIA E OBSTETRICIA
29653;ORTOPEDIA E TRAUMATOLOGIA
29654;CARDIOLOGIA
29655;GASTROENTEROLOGIA
29656;GINECOLOGIA E OBSTETRICIA
29657;CARDIOLOGIA
29658;NEUROLOGIA
29659;CARDIOLOGIA
29660;NEUROLOGIA
29661;ANESTESIOLOGIA
29662;CARDIOLOGIA
29663;CARDIOLOGIA
29664;PNEUMOLOGIA
29665;GERIATRIA
29666;GINECOLOGIA E OBSTETRICIA
29667;PEDIATRIA
29668;PSIQUIATRIA
29669;GERIATRIA
29670;ORTOPEDIA E TRAUMATOLOGIA
29671;PSIQUIATRIA
29672;CIRURGIA GERAL
29673;CLINICA MEDICA
29674;CARDIOLOGIA
29675;PEDIATRIA
29676;OFTALMOLOGIA
29677;ENDOCRINOLOGIA E METABOLOGIA
29678;CLINICA MEDICA
29679;GINECOLOGIA E OBSTETRICIA
29680;NEUROLOGIA
29681;ORTOPEDIA E TRAUMATOLOGIA
29682;ANESTESIOLOGIA
29683;GINECOLOGIA E OBSTETRICIA
29684;CARDIOLOGIA
29685;ANESTESIOLOGIA
29686;GERIATRIA
29687;REUMATOLOGIA
29688;CIRURGIA PLASTICA
29689;PSIQUIATRIA
29690;GASTROENTEROLOGIA
29691;CARDIOLOGIA
29692;PEDIATRIA
29693;PEDIATRIA
29694;PEDIATRIA
29695;PEDIATRIA
29696;PSIQUIATRIA
29697;NEUROLOGIA
29698;ENDOCRINOLOGIA E METABOLOGIA
29699;CARDIOLOGIA
29700;CARDIOLOGIA
29701;CARDIOLOGIA
29702;CIRURGIA GERAL
29703;PSIQUIATRIA
29704;ENDOCRINOLOGIA E METABOLOGIA
29705;CARDIOLOGIA
29706;ANESTESIOLOGIA
29707;CARDIOLOGIA
29708;CLINICA MEDICA
29709;PEDIATRIA
29710;GINECOLOGIA E OBSTETRICIA
29711;UROLOGIA
29712;COLOPROCTOLOGIA
29713;OTORRINOLARINGOLOGIA
29714;PEDIATRIA
29715;PEDIATRIA
29716;OFTALMOLOGIA
29717;NEUROLOGIA
29718;GINECOLOGIA E OBSTETRICIA
29719;CIRURGIA GERAL
29720;OFTALMOLOGIA
29721;PEDIATRIA
29722;ENDOCRINOLOGIA E METABOLOGIA
29723;NEUROLOGIA
29724;GINECOLOGIA E OBSTETRICIA
29725;NEUROLOGIA
29726;DERMATOLOGIA
29727;GASTROENTEROLOGIA
29728;PEDIATRIA
29729;NEUROLOGIA
29730;CLINICA MEDICA
29731;GINECOLOGIA E OBSTETRICIA
29732;NEUROLOGIA
29733;GINECOLOGIA E OBSTETRICIA
29734;NEUROLOGIA
29735;DERMATOLOGIA
29736;GERIATRIA
29737;DERMATOLOGIA
29738;DERMATOLOGIA
29739;GINECOLOGIA E OBSTETRICIA
29740;OFTALMOLOGIA
29741;PSIQUIATRIA
29742;GINECOLOGIA E OBSTETRICIA
29743;PSIQUIATRIA
29744;CARDIOLOGIA
29745;PEDIATRIA
29746;ANGIOLOGIA
29747;CIRURGIA GERAL
29748;CARDIOLOGIA
29749;PSIQUIATRIA
29750;GINECOLOGIA E OBSTETRICIA
29751;CARDIOLOGIA
29752;PEDIATRIA
29753;ENDOCRINOLOGIA E METABOLOGIA
29754;CLINICA MEDICA
29755;PSIQUIATRIA
29756;CARDIOLOGIA
29757;OTORRINOLARINGOLOGIA
29758;CLINICA MEDICA
29759;PEDIATRIA
29760;GINECOLOGIA E OBSTETRICIA
29761;GINECOLOGIA E OBSTETRICIA
29762;NEUROLOGIA
29763;GINECOLOGIA E OBSTETRICIA
29764;NEUROLOGIA
29765;PEDIATRIA
29766;CLINICA MEDICA
29767;PEDIATRIA
29768;ORTOPEDIA E TRAUMATOLOGIA
29769;GASTROENTEROLOGIA
29770;ORTOPEDIA E TRAUMATOLOGIA
29771;NEUROLOGIA
29772;PEDIATRIA
29773;GINECOLOGIA E OBSTETRICIA
29774;ENDOCRINOLOGIA E METABOLOGIA
29775;CIRURGIA GERAL
29776;PSIQUIATRIA
29777;CLINICA MEDICA
29778;UROLOGIA
29779;PSIQUIATRIA
29780;GINECOLOGIA E OBSTETRICIA
29781;CARDIOLOGIA
29782;CARDIOLOGIA
29783;CIRURGIA GERAL
29784;MEDICINA INTENSIVA
29785;CARDIOLOGIA
29786;GINECOLOGIA E OBSTETRICIA
29787;OTORRINOLARINGOLOGIA
29788;NEUROLOGIA
29789;PEDIATRIA
29790;OTORRINOLARINGOLOGIA
29791;CARDIOLOGIA
29792;CARDIOLOGIA
29793;CLINICA MEDICA
29794;CARDIOLOGIA
29795;DERMATOLOGIA
29796;PEDIATRIA
29797;CLINICA MEDICA
29798;CARDIOLOGIA
29799;PEDIATRIA
29800;CARDIOLOGIA
29801;CARDIOLOGIA
29802;CLINICA MEDICA
29803;CLINICA MEDICA
29804;PSIQUIATRIA
29805;NEUROLOGIA
29806;GASTROENTEROLOGIA
29807;CARDIOLOGIA
29808;CARDIOLOGIA
29809;CARDIOLOGIA
29810;PNEUMOLOGIA
29811;ENDOCRINOLOGIA E METABOLOGIA
29812;GINECOLOGIA E OBSTETRICIA
29813;NEUROLOGIA
29814;PNEUMOLOGIA
29815;CARDIOLOGIA
29816;CARDIOLOGIA
29817;GINECOLOGIA E OBSTETRICIA
29818;ENDOCRINOLOGIA E METABOLOGIA
29819;PEDIATRIA
29820;CARDIOLOGIA
29821;CLINICA MEDICA
29822;CARDIOLOGIA
29823;PSIQUIATRIA
29824;PEDIATRIA
29825;NEUROLOGIA
29826;GASTROENTEROLOGIA
29827;ENDOCRINOLOGIA E METABOLOGIA
29828;PSIQUIATRIA
29829;ENDOCRINOLOGIA E METABOLOGIA
29830;GASTROENTEROLOGIA
29831;ENDOCRINOLOGIA E METABOLOGIA
29832;DERMATOLOGIA
29833;CARDIOLOGIA
29834;GINECOLOGIA E OBSTETRICIA
29835;GINECOLOGIA E OBSTETRICIA
29836;PEDIATRIA
29837;GINECOLOGIA E OBSTETRICIA
29838;CLINICA MEDICA
29839;CARDIOLOGIA
29840;CARDIOLOGIA
29841;CARDIOLOGIA
29842;CARDIOLOGIA
29843;MEDICINA DO TRABALHO
29844;CARDIOLOGIA
29845;PNEUMOLOGIA
29846;CARDIOLOGIA
29847;ALERGIA E IMUNOLOGIA
29848;GINECOLOGIA E OBSTETRICIA
29849;PEDIATRIA
29850;GASTROENTEROLOGIA
29851;INFECTOLOGIA
29852;CLINICA MEDICA
29853;OTORRINOLARINGOLOGIA
29854;ORTOPEDIA E TRAUMATOLOGIA
29855;GASTROENTEROLOGIA
29856;CARDIOLOGIA
29857;CLINICA MEDICA
29858;CARDIOLOGIA
29859;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
29860;CARDIOLOGIA
29861;CIRURGIA GERAL
29862;OTORRINOLARINGOLOGIA
29863;NEUROLOGIA
29864;CARDIOLOGIA
29865;CARDIOLOGIA
29866;CARDIOLOGIA
29867;GINECOLOGIA E OBSTETRICIA
29868;PEDIATRIA
29869;MEDICINA DO TRABALHO
29870;DERMATOLOGIA
29871;CLINICA MEDICA
29872;PEDIATRIA
29873;CIRURGIA GERAL
29874;NEUROLOGIA
29875;CARDIOLOGIA
29876;PEDIATRIA
29877;GERIATRIA
29878;CARDIOLOGIA
29879;GASTROENTEROLOGIA
29880;PNEUMOLOGIA
29881;CANCEROLOGIA
29882;NEUROLOGIA
29883;MASTOLOGIA
29884;PEDIATRIA
29885;CARDIOLOGIA
29886;CARDIOLOGIA
29887;PEDIATRIA
29888;CARDIOLOGIA
29889;CLINICA MEDICA
29890;CARDIOLOGIA
29891;OTORRINOLARINGOLOGIA
29892;ENDOCRINOLOGIA E METABOLOGIA
29893;GASTROENTEROLOGIA
29894;PEDIATRIA
29895;CARDIOLOGIA
29896;CARDIOLOGIA
29897;ENDOCRINOLOGIA E METABOLOGIA
29898;CLINICA MEDICA
29899;GASTROENTEROLOGIA
29900;CLINICA MEDICA
29901;DERMATOLOGIA
29902;PEDIATRIA
29903;CARDIOLOGIA
29904;CARDIOLOGIA
29905;MEDICINA INTENSIVA
29906;DERMATOLOGIA
29907;CLINICA MEDICA
29908;ORTOPEDIA E TRAUMATOLOGIA
29909;GASTROENTEROLOGIA
29910;CIRURGIA PLASTICA
29911;GINECOLOGIA E OBSTETRICIA
29912;GINECOLOGIA E OBSTETRICIA
29913;NEUROLOGIA
29914;GINECOLOGIA E OBSTETRICIA
29915;OFTALMOLOGIA
29916;ENDOCRINOLOGIA E METABOLOGIA
29917;PEDIATRIA
29918;UROLOGIA
29919;GINECOLOGIA E OBSTETRICIA
29920;REUMATOLOGIA
29921;OFTALMOLOGIA
29922;REUMATOLOGIA
29923;CLINICA MEDICA
29924;CARDIOLOGIA
29925;OTORRINOLARINGOLOGIA
29926;OTORRINOLARINGOLOGIA
29927;ENDOCRINOLOGIA E METABOLOGIA
29928;CARDIOLOGIA
29929;CARDIOLOGIA
29930;OTORRINOLARINGOLOGIA
29931;GASTROENTEROLOGIA
29932;GERIATRIA
29933;MEDICINA DO TRABALHO
29934;PSIQUIATRIA
29935;ENDOCRINOLOGIA E METABOLOGIA
29936;CLINICA MEDICA
29937;OFTALMOLOGIA
29938;CARDIOLOGIA
29939;CARDIOLOGIA
29940;CARDIOLOGIA
29941;ORTOPEDIA E TRAUMATOLOGIA
29942;CARDIOLOGIA
29943;DERMATOLOGIA
29944;ENDOCRINOLOGIA E METABOLOGIA
29945;OFTALMOLOGIA
29946;PEDIATRIA
29947;CLINICA MEDICA
29948;CARDIOLOGIA
29949;PSIQUIATRIA
29950;OFTALMOLOGIA
29951;NEUROLOGIA
29952;CARDIOLOGIA
29953;CLINICA MEDICA
29954;NEUROLOGIA
29955;ENDOCRINOLOGIA E METABOLOGIA
29956;CARDIOLOGIA
29957;ENDOCRINOLOGIA E METABOLOGIA
29958;CLINICA MEDICA
29959;CLINICA MEDICA
29960;CARDIOLOGIA
29961;CLINICA MEDICA
29962;GINECOLOGIA E OBSTETRICIA
29963;DERMATOLOGIA
29964;CANCEROLOGIA
29965;ENDOCRINOLOGIA E METABOLOGIA
29966;CARDIOLOGIA
29967;PEDIATRIA
29968;CARDIOLOGIA
29969;CLINICA MEDICA
29970;GINECOLOGIA E OBSTETRICIA
29971;HEMATOLOGIA E HEMOTERAPIA
29972;ENDOCRINOLOGIA E METABOLOGIA
29973;ORTOPEDIA E TRAUMATOLOGIA
29974;CIRURGIA GERAL
29975;PEDIATRIA
29976;GASTROENTEROLOGIA
29977;PEDIATRIA
29978;ENDOCRINOLOGIA E METABOLOGIA
29979;ENDOCRINOLOGIA E METABOLOGIA
29980;ENDOCRINOLOGIA E METABOLOGIA
29981;ENDOCRINOLOGIA E METABOLOGIA
29982;ENDOCRINOLOGIA E METABOLOGIA
29983;NEUROLOGIA
29984;ENDOCRINOLOGIA E METABOLOGIA
29985;ANESTESIOLOGIA
29986;GINECOLOGIA E OBSTETRICIA
29987;CLINICA MEDICA
29988;GASTROENTEROLOGIA
29989;PEDIATRIA
29990;CARDIOLOGIA
29991;CARDIOLOGIA
29992;GINECOLOGIA E OBSTETRICIA
29993;COLOPROCTOLOGIA
29994;ENDOCRINOLOGIA E METABOLOGIA
29995;ANGIOLOGIA
29996;CLINICA MEDICA
29997;ORTOPEDIA E TRAUMATOLOGIA
29998;CLINICA MEDICA
29999;GINECOLOGIA E OBSTETRICIA
30000;CARDIOLOGIA
30001;CARDIOLOGIA
30002;CLINICA MEDICA
30003;ENDOCRINOLOGIA E METABOLOGIA
30004;CLINICA MEDICA
30005;CARDIOLOGIA
30006;CARDIOLOGIA
30007;CLINICA MEDICA
30008;CLINICA MEDICA
30009;CLINICA MEDICA
30010;CARDIOLOGIA
30011;UROLOGIA
30012;GASTROENTEROLOGIA
30013;CLINICA MEDICA
30014;CARDIOLOGIA
30015;ORTOPEDIA E TRAUMATOLOGIA
30016;CARDIOLOGIA
30017;GINECOLOGIA E OBSTETRICIA
30018;CARDIOLOGIA | MEDICINA INTERNA OU CLÍNICA MÉDICA
30019;GINECOLOGIA E OBSTETRICIA
30020;NEUROLOGIA
30021;CARDIOLOGIA
30022;UROLOGIA
30023;GINECOLOGIA E OBSTETRICIA
30024;PEDIATRIA
30025;CARDIOLOGIA
30026;GINECOLOGIA E OBSTETRICIA
30027;GASTROENTEROLOGIA
30028;DERMATOLOGIA
30029;CLINICA MEDICA
30030;CIRURGIA PLASTICA
30031;CARDIOLOGIA
30032;ORTOPEDIA E TRAUMATOLOGIA
30033;GASTROENTEROLOGIA
30034;CARDIOLOGIA
30035;DERMATOLOGIA
30036;CARDIOLOGIA
30037;REUMATOLOGIA
30038;NEUROLOGIA
30039;PSIQUIATRIA
30040;CLINICA MEDICA
30041;CARDIOLOGIA
30042;PSIQUIATRIA
30043;CARDIOLOGIA
30044;UROLOGIA
30045;GINECOLOGIA E OBSTETRICIA
30046;NEFROLOGIA
30047;CARDIOLOGIA
30048;ANGIOLOGIA
30049;REUMATOLOGIA
30050;PNEUMOLOGIA
30051;DERMATOLOGIA
30052;CARDIOLOGIA
30053;PSIQUIATRIA
30054;PEDIATRIA
30055;CARDIOLOGIA
30056;GINECOLOGIA E OBSTETRICIA
30057;CARDIOLOGIA
30058;CARDIOLOGIA
30059;GINECOLOGIA E OBSTETRICIA
30060;CARDIOLOGIA
30061;GERIATRIA
30062;CARDIOLOGIA
30063;PNEUMOLOGIA
30064;PEDIATRIA
30065;PEDIATRIA
30066;CARDIOLOGIA
30067;GINECOLOGIA E OBSTETRICIA
30068;PSIQUIATRIA
30069;GINECOLOGIA E OBSTETRICIA
30070;GASTROENTEROLOGIA
30071;GERIATRIA
30072;CLINICA MEDICA
30073;PEDIATRIA
30074;CARDIOLOGIA
30075;CLINICA MEDICA
30076;GASTROENTEROLOGIA
30077;GINECOLOGIA E OBSTETRICIA
30078;OTORRINOLARINGOLOGIA
30079;CARDIOLOGIA
30080;CARDIOLOGIA
30081;GASTROENTEROLOGIA
30082;GINECOLOGIA E OBSTETRICIA
30083;CARDIOLOGIA
30084;CIRURGIA GERAL
30085;ORTOPEDIA E TRAUMATOLOGIA
30086;CANCEROLOGIA
30087;CLINICA MEDICA
30088;OFTALMOLOGIA
30089;OTORRINOLARINGOLOGIA
30090;CLINICA MEDICA
30091;CARDIOLOGIA
30092;OFTALMOLOGIA
30093;CARDIOLOGIA
30094;GINECOLOGIA E OBSTETRICIA
30095;CARDIOLOGIA
30096;CLINICA MEDICA
30097;PEDIATRIA
30098;CARDIOLOGIA
30099;PNEUMOLOGIA
30100;PEDIATRIA
30101;ORTOPEDIA E TRAUMATOLOGIA
30102;OTORRINOLARINGOLOGIA
30103;CIRURGIA GERAL
30104;NEUROLOGIA
30105;CARDIOLOGIA
30106;CARDIOLOGIA
30107;PEDIATRIA
30108;GINECOLOGIA E OBSTETRICIA
30109;ENDOCRINOLOGIA E METABOLOGIA
30110;GERIATRIA
30111;PNEUMOLOGIA
30112;CLINICA MEDICA
30113;ORTOPEDIA E TRAUMATOLOGIA
30114;DERMATOLOGIA
30115;ORTOPEDIA E TRAUMATOLOGIA
30116;GINECOLOGIA E OBSTETRICIA
30117;NEUROLOGIA
30118;CARDIOLOGIA
30119;ENDOCRINOLOGIA E METABOLOGIA
30120;PNEUMOLOGIA
30121;NEUROLOGIA
30122;PSIQUIATRIA
30123;CIRURGIA GERAL
30124;GINECOLOGIA E OBSTETRICIA
30125;CARDIOLOGIA
30126;CARDIOLOGIA
30127;CLINICA MEDICA
30128;GINECOLOGIA E OBSTETRICIA
30129;GASTROENTEROLOGIA
30130;CIRURGIA GERAL
30131;CLINICA MEDICA
30132;GINECOLOGIA E OBSTETRICIA
30133;ANGIOLOGIA
30134;NEUROLOGIA
30135;DERMATOLOGIA
30136;GASTROENTEROLOGIA
30137;OTORRINOLARINGOLOGIA
30138;GASTROENTEROLOGIA
30139;PSIQUIATRIA
30140;OTORRINOLARINGOLOGIA
30141;REUMATOLOGIA
30142;GASTROENTEROLOGIA
30143;CLINICA MEDICA
30144;CARDIOLOGIA
30145;GASTROENTEROLOGIA
30146;PSIQUIATRIA
30147;CANCEROLOGIA
30148;PEDIATRIA
30149;CLINICA MEDICA
30150;CLINICA MEDICA
30151;ENDOCRINOLOGIA E METABOLOGIA
30152;GASTROENTEROLOGIA
30153;OFTALMOLOGIA
30154;ENDOCRINOLOGIA E METABOLOGIA
30155;CLINICA MEDICA
30156;PNEUMOLOGIA
30157;GINECOLOGIA E OBSTETRICIA
30158;PSIQUIATRIA
30159;GASTROENTEROLOGIA
30160;DERMATOLOGIA
30161;ORTOPEDIA E TRAUMATOLOGIA
30162;GERIATRIA
30163;GINECOLOGIA E OBSTETRICIA
30164;CIRURGIA PLASTICA
30165;CARDIOLOGIA
30166;CARDIOLOGIA
30167;CARDIOLOGIA
30168;CARDIOLOGIA
30169;GINECOLOGIA E OBSTETRICIA
30170;CARDIOLOGIA
30171;ORTOPEDIA E TRAUMATOLOGIA
30172;ENDOCRINOLOGIA E METABOLOGIA
30173;CARDIOLOGIA | MEDICINA DO TRABALHO
30174;DERMATOLOGIA
30175;OFTALMOLOGIA
30176;REUMATOLOGIA
30177;REUMATOLOGIA
30178;GINECOLOGIA E OBSTETRICIA
30179;OTORRINOLARINGOLOGIA
30180;CLINICA MEDICA
30181;ANGIOLOGIA
30182;CARDIOLOGIA
30183;ANGIOLOGIA
30184;CLINICA MEDICA
30185;GASTROENTEROLOGIA
30186;ENDOCRINOLOGIA E METABOLOGIA
30187;GASTROENTEROLOGIA
30188;CARDIOLOGIA
30189;PSIQUIATRIA
30190;NEUROLOGIA
30191;CLINICA MEDICA
30192;GINECOLOGIA E OBSTETRICIA
30193;NEUROLOGIA
30194;GINECOLOGIA E OBSTETRICIA
30195;CARDIOLOGIA
30196;NEUROLOGIA
30197;NEUROLOGIA
30198;PNEUMOLOGIA
30199;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
30200;UROLOGIA
30201;CARDIOLOGIA
30202;ORTOPEDIA E TRAUMATOLOGIA
30203;UROLOGIA
30204;PSIQUIATRIA
30205;CARDIOLOGIA
30206;GINECOLOGIA E OBSTETRICIA
30207;ORTOPEDIA E TRAUMATOLOGIA
30208;CIRURGIA GERAL
30209;CLINICA MEDICA
30210;DERMATOLOGIA
30211;CARDIOLOGIA
30212;CARDIOLOGIA
30213;CARDIOLOGIA
30214;DERMATOLOGIA
30215;PSIQUIATRIA
30216;CARDIOLOGIA
30217;ENDOCRINOLOGIA E METABOLOGIA
30218;ANGIOLOGIA
30219;PSIQUIATRIA
30220;PEDIATRIA
30221;HOMEOPATIA
30222;OFTALMOLOGIA
30223;CARDIOLOGIA
30224;CARDIOLOGIA
30225;CLINICA MEDICA
30226;CARDIOLOGIA
30227;CARDIOLOGIA
30228;ENDOCRINOLOGIA E METABOLOGIA
30229;GINECOLOGIA E OBSTETRICIA
30230;RADIOLOGIA E DIAGNOSTICO POR IMAGEM
30231;GINECOLOGIA E OBSTETRICIA
30232;PEDIATRIA
30233;CARDIOLOGIA
30234;MEDICINA DO TRABALHO
30235;OFTALMOLOGIA
30236;CARDIOLOGIA
30237;PEDIATRIA
30238;ENDOCRINOLOGIA E METABOLOGIA
30239;DERMATOLOGIA
30240;GINECOLOGIA E OBSTETRICIA
30241;PEDIATRIA
30242;PSIQUIATRIA
30243;PEDIATRIA
30244;ANGIOLOGIA
30245;CARDIOLOGIA
30246;NEUROLOGIA
30247;PEDIATRIA
30248;MEDICINA DO TRABALHO
30249;PSIQUIATRIA
30250;CARDIOLOGIA
30251;CIRURGIA GERAL
30252;CLINICA MEDICA
30253;CARDIOLOGIA
30254;DERMATOLOGIA
30255;GINECOLOGIA E OBSTETRICIA
30256;PNEUMOLOGIA
30257;NEFROLOGIA
30258;ANESTESIOLOGIA
30259;ANGIOLOGIA
30260;DERMATOLOGIA
30261;GASTROENTEROLOGIA
30262;GERIATRIA
30263;MEDICINA INTENSIVA
30264;CARDIOLOGIA
30265;PNEUMOLOGIA
30266;CLINICA MEDICA
30267;CLINICA MEDICA
